timestamp,open,high,low,close,volume
2026-02-19T00:00:00+08:00,3000.56,3071.57,2987.34,3039.99,227313.2696
2026-02-20T00:00:00+08:00,3040.86,3192.1,3037.75,3122.55,200872.2364
2026-02-21T00:00:00+08:00,3120.91,3141.43,2995.26,3045.7,227689.3936
2026-02-22T00:00:00+08:00,3046.97,3068.56,2853.08,2907.15,180249.5242
2026-02-23T00:00:00+08:00,2906.56,2922.04,2884.82,2912.83,311852.2174
2026-02-24T00:00:00+08:00,2912.14,3064.59,2889.54,2988.18,305451.1653
2026-02-25T00:00:00+08:00,2988.12,3061.33,2912.38,2941.4,239091.3968
2026-02-26T00:00:00+08:00,2941.95,3065.98,2937.76,3001.56,264577.7581
2026-02-27T00:00:00+08:00,3002.06,3026.46,2926.67,2989.05,320979.7731
2026-02-28T00:00:00+08:00,2988.55,3222.94,2954.1,3097.31,199898.8116
2026-03-01T00:00:00+08:00,3097.49,3159.59,3089.88,3120.39,292318.2059
2026-03-02T00:00:00+08:00,3101.77,3125.75,3038.83,3041.99,322721.1443
2026-03-03T00:00:00+08:00,3041.56,3087.1,3017.64,3027.75,274504.1666
2026-03-04T00:00:00+08:00,3028.2,3247.67,2990.53,3187.18,225059.1833
2026-03-05T00:00:00+08:00,3186.28,3195.52,3137.86,3161.99,336297.4962
2026-03-06T00:00:00+08:00,3163.08,3215.05,3076.83,3137.77,296339.3575
2026-03-07T00:00:00+08:00,3135.58,3185.91,3072.29,3136.36,340226.829
2026-03-08T00:00:00+08:00,3136.73,3288.94,3096.66,3241.81,230272.7916
2026-03-09T00:00:00+08:00,3242.21,3310.67,3113.96,3190.95,287416.6753
2026-03-10T00:00:00+08:00,3191.36,386.98,3159.04,3224.82,251166.8859
2026-03-11T00:00:00+08:00,3223.38,3357.59,3172.3,3212.95,224966.2321
2026-03-12T00:00:00+08:00,3215.03,3221.08,3063.59,3082.23,309794.9008
2026-03-13T00:00:00+08:00,3081.71,3157.09,3027.86,3067.66,267872.9076
2026-03-14T00:00:00+08:00,3067.89,3110.47,3027.94,3062.96,300339.2548
2026-03-15T00:00:00+08:00,3061.93,3144.5,2991.89,3137.09,227534.9429
2026-03-16T00:00:00+08:00,3138.68,3224.56,3117.82,3183.68,135726.3065
2026-03-17T00:00:00+08:00,3183.32,3208.79,2979.64,2992.94,362227.9641
2026-03-18T00:00:00+08:00,2992.29,3164.22,2876.74,3097.31,319582.4827
2026-03-19T00:00:00+08:00,3096.29,3263.75,3085.55,3206.68,138416.0738
2026-03-20T00:00:00+08:00,3206.93,3275.23,2958.52,3004.58,239516.2096
2026-03-21T00:00:00+08:00,3006.44,3092.77,2824.49,2905.31,306625.266
2026-03-22T00:00:00+08:00,2903.75,2954.55,2845.15,2916.3,120525.3927
2026-03-23T00:00:00+08:00,2916.96,2968.25,2760.18,2803.47,309861.0422
2026-03-23T00:00:00+08:00,2916.96,2968.25,2760.18,2803.47,309861.0422
2026-03-24T00:00:00+08:00,2803.59,2890.81,2756.96,2770.95,288648.7326
2026-03-25T00:00:00+08:00,2770.36,2832.74,2707.42,2717.3,251262.6164
2026-03-26T00:00:00+08:00,2718.32,2743.69,2637.48,2652.3,134472.137
2026-03-27T00:00:00+08:00,2652.5,2714.08,2629.09,2699.71,316109.6435
2026-03-28T00:00:00+08:00,2697.68,2742.92,2629.17,2740.68,309417.9967
2026-03-29T00:00:00+08:00,2740.79,2750.81,2646.15,2667.21,303468.3831
2026-03-30T00:00:00+08:00,2667.38,2731.82,2594.8,2676.89,186356.812
2026-03-31T00:00:00+08:00,2676.89,2744.15,2663.15,2701.04,358065.3687
2026-04-01T00:00:00+08:00,2701.4,2767.84,2652.29,2714.92,153845.349
2026-04-02T00:00:00+08:00,2715.1,2726.44,2572.4,2666.7,288424.8101
2026-04-03T00:00:00+08:00,2667.68,2677.54,2551.43,2558.56,148531.6891
2026-04-04T00:00:00+08:00,2558.23,2589.57,2451.67,2505.47,266444.4034
2026-04-05T00:00:00+08:00,2504.73,2665.83,2488.16,2615.45,311425.1775
2026-04-06T00:00:00+08:00,2616.4,2687.46,2514.18,2530.81,228826.2152
2026-04-07T00:00:00+08:00,2530.78,2544.35,2478.01,2504.31,139028.3326
2026-04-08T00:00:00+08:00,2503.85,2525.7,2495.8,2503.91,167551.2297
2026-04-09T00:00:00+08:00,2504.09,2704.35,2494.05,2640.01,149851.474
2026-04-10T00:00:00+08:00,2640.5,2762.41,2623.58,2740.43,198650.3118
2026-04-11T00:00:00+08:00,2738.75,2803.56,2703.17,2762.54,201993.6612
2026-04-12T00:00:00+08:00,2762.66,2885.95,2679.96,2842.19,281733.4816
2026-04-13T00:00:00+08:00,2843.55,2895.63,2731.79,2760.85,303908.1161
2026-04-14T00:00:00+08:00,2759.54,2810.07,2745.82,2751.39,319747.619
2026-04-15T00:00:00+08:00,2752.76,2883.53,2706.0,2829.88,327555.7725
2026-04-16T00:00:00+08:00,2829.95,2838.39,2794.76,2820.4,169938.1466
2026-04-17T00:00:00+08:00,2818.75,2850.8,2805.4,2840.65,296616.4747
2026-04-18T00:00:00+08:00,2841.29,2887.74,2806.15,2816.18,176257.1207
2026-04-19T00:00:00+08:00,2815.46,2843.23,2592.8,2691.22,312156.2957
2026-04-20T00:00:00+08:00,2693.21,2751.07,2609.96,2632.78,135006.7986
2026-04-21T00:00:00+08:00,2630.89,2638.76,2518.12,2564.68,194285.4468
2026-04-22T00:00:00+08:00,2566.07,2575.31,2409.73,2474.04,208771.4911
2026-04-23T00:00:00+08:00,2472.79,2515.59,2459.96,2465.82,153315.2263
2026-04-24T00:00:00+08:00,2467.07,2590.56,2412.88,2582.64,254229.11
2026-04-25T00:00:00+08:00,2581.87,2618.38,2460.94,2481.96,212066.62
2026-04-26T00:00:00+08:00,2482.88,2502.79,2475.11,2497.96,332432.0139
2026-04-27T00:00:00+08:00,2498.13,2527.32,2456.51,2493.77,387827.9983
2026-04-28T00:00:00+08:00,2492.64,2556.0,2490.68,2547.53,215437.3238
2026-04-29T00:00:00+08:00,2547.34,2569.92,2462.35,2469.82,335289.0465
2026-04-30T00:00:00+08:00,2470.11,2483.08,2395.53,2412.63,280271.088
